"date","BC","AB","SK","MB","ON","QC","NB","NS","PE","NL","YT","NT","NU"
2021-04-12,0.0166744771267541,0.0395838241015223,0.0349226504636257,0.0515742109531835,0.0223216739471301,0.00408405849211033,0.0198617448261357,0.0311208050066904,0.0493878211466892,0.0185387466320191,0.390605942052332,0.361650272264184,0.238568187547265
2021-04-13,0.016682268583289,0.0416453301351467,0.0352148373689369,0.0517388653371604,0.0224450587724837,0.00425228269615335,0.0200330210480845,0.0312958151572791,0.052522128932118,0.0185387466320191,0.406255034174856,0.361650272264184,0.246483488782455
2021-04-14,0.0166889198266724,0.0434028115676104,0.0353588257286148,0.0520358184401406,0.0225752053272788,0.00450727639005647,0.0204675085228811,0.0315848319202514,0.052522128932118,0.0185387466320191,0.416426944054496,0.361650272264184,0.252457776657424
2021-04-15,0.0167039326331664,0.0453779647711773,0.0355550203941408,0.0522184481935473,0.022728181087416,0.00484545787716768,0.0212306952177412,0.0319998559916475,0.0558841684495664,0.0185387466320191,0.427496375394104,0.361650272264184,0.255306276783464
2021-04-16,0.0167174251554586,0.0453779647711773,0.0358059474770882,0.0525319386364029,0.0228916676547049,0.0051913804505913,0.0216110291811863,0.0322568708985121,0.0558841684495664,0.0185387466320191,0.440130715945965,0.361650272264184,0.263019914292917
2021-04-17,0.0167174251554586,0.0493222309544471,0.0358059474770882,0.0527692135128761,0.0230463840580646,0.00553996041185352,0.0225442327140103,0.0322568708985121,0.0558841684495664,0.0185387466320191,0.440130715945965,0.361650272264184,0.263019914292917
2021-04-18,0.0167174251554586,0.0493222309544471,0.0360989764195905,0.0528159494733936,0.0231177504301899,0.00594492321073455,0.0233162350967648,0.0322568708985121,0.0558841684495664,0.0185387466320191,0.440130715945965,0.361650272264184,0.263019914292917
2021-04-19,0.0167518215855272,0.0522009569056873,0.0360989764195905,0.052851181197476,0.0231642791624855,0.00612227496431013,0.0236915315242702,0.0324978848773229,0.0558841684495664,0.0185387466320191,0.467769774238833,0.423129281573863,0.275598689185783
2021-04-20,0.0167731055643542,0.0535291350198086,0.0361654973576873,0.0529978602120231,0.0232708600859597,0.00639344406244815,0.0239635584650124,0.0328789069766046,0.0574063752899085,0.0185387466320191,0.477642510298483,0.423129281573863,0.284396269221074
2021-04-21,0.0167867881221716,0.0547036229933873,0.036239596630504,0.053406260605468,0.0233912992073981,0.00679078131361844,0.0256738019165305,0.0333579347602161,0.0574063752899085,0.0185387466320191,0.482912572204451,0.423129281573863,0.292538442147719
2021-04-22,0.0168133930957053,0.0564698291936547,0.0363271684983782,0.0538268842501251,0.0235223830316207,0.00737274925027001,0.0277165227400669,0.0333579347602161,0.0585390410096906,0.0185387466320191,0.487538259728902,0.423129281573863,0.298210234434081
2021-04-23,0.0168491197744506,0.058216796162355,0.0364341072216478,0.0540310844468476,0.0237803999154583,0.00785916676333396,0.0291950395383602,0.0344950007100412,0.0585390410096906,0.0185425793272087,0.491542586242607,0.423129281573863,0.30098311066297
2021-04-24,0.0168491197744506,0.0597747264953078,0.0365764115069434,0.0542518219834454,0.0240192697238476,0.00837573985143584,0.0296559740768401,0.0344950007100412,0.0585390410096906,0.0185425793272087,0.491542586242607,0.423129281573863,0.30098311066297
2021-04-25,0.0168491197744506,0.0607355695136926,0.0365764115069434,0.0543445748897031,0.0241249133778942,0.00876637586370882,0.0301080929274255,0.0344950007100412,0.0585390410096906,0.0185809062791045,0.491542586242607,0.423129281573863,0.30098311066297
2021-04-26,0.0169198129898403,0.0613617393876063,0.036683350230213,0.0544445179437328,0.0241792750046914,0.0090168635521465,0.0303461165005749,0.0348180194451278,0.0585390410096906,0.0181593098082503,0.501852576346858,0.459841032847356,0.307058230400807
2021-04-27,0.0170000079814921,0.0637288360063561,0.0367338724616789,0.055206673607556,0.0242728011039963,0.00965844940726387,0.0309594365012298,0.0350040302337536,0.0616733487951193,0.0185406629796139,0.507030584769751,0.459841032847356,0.308595916309554
2021-04-28,0.0170509375022567,0.0645621631876096,0.0367894469162914,0.055859539025246,0.0244470662697018,0.0105296104639152,0.0317641828675921,0.0355510619615938,0.0616733487951193,0.0185425793272087,0.509838216003498,0.459841032847356,0.309679858835392
2021-04-29,0.0171594477871693,0.0654950422066235,0.0370496364083409,0.0564289987287819,0.0246637763509115,0.0117256660684848,0.0326029326015473,0.0359960877730908,0.0634352732481137,0.0185425793272087,0.512599820495708,0.459841032847356,0.31076380136123
2021-04-30,0.0172252000789027,0.0662836269888835,0.0371860464332989,0.0566324799107271,0.0248450040895074,0.0128837094731024,0.0330726828279215,0.0363831102203928,0.0634352732481137,0.0185425793272087,0.515568545324834,0.459841032847356,0.31245273506428
2021-05-01,0.0172252000789027,0.0670977149385698,0.0373224564582568,0.0567216377430989,0.02500895929151,0.0142977864190382,0.0336734089887273,0.0363831102203928,0.0634352732481137,0.0185425793272087,0.515568545324834,0.459841032847356,0.31245273506428
2021-05-02,0.0172252000789027,0.0672825010464129,0.0374588664832148,0.0570955254272386,0.0251241764832808,0.0152329558610191,0.0338925418021029,0.0363831102203928,0.0634352732481137,0.0185425793272087,0.515568545324834,0.459841032847356,0.31245273506428
2021-05-03,0.0174321487658903,0.0674263478591769,0.0374933900080499,0.0571738980379525,0.0251660188684386,0.0157866168402596,0.0340222583525494,0.0366021229231295,0.0634352732481137,0.0185425793272087,0.521413941500012,0.47589144563499,0.315830602470381
2021-05-04,0.017529636990339,0.067898603880553,0.0379219869383191,0.0573349573480434,0.0253119651078693,0.0173441927294793,0.0348597487025196,0.0366891279694222,0.0638128284880411,0.0185425793272087,0.521413941500012,0.47589144563499,0.31681371313335
2021-05-05,0.0177979671519794,0.0683464752944777,0.0380541867773216,0.0576398196135727,0.0255153525736448,0.0185575791243006,0.0354995157668578,0.0368601378879975,0.0638128284880411,0.0185425793272087,0.525809495316779,0.47589144563499,0.31814973531636
2021-05-06,0.0182183257338127,0.0689093346738156,0.0382444871825099,0.0582531392185172,0.0257473937047763,0.0199796282337522,0.0363294498129185,0.0373481661936392,0.0644241084003044,0.0185425793272087,0.527627551607484,0.47589144563499,0.319939500882279
2021-05-07,0.0189011233760039,0.069777560926284,0.0384432079596092,0.0590605928133035,0.0259412076328276,0.0214795503607346,0.0371216023394317,0.0376321826665947,0.0644241084003044,0.0185425793272087,0.530412169470462,0.47589144563499,0.321855306276783
2021-05-08,0.0189011233760039,0.0703583172652193,0.0387522356087424,0.0598860217775196,0.0261759266766093,0.0229568269217882,0.0373885917442342,0.0376321826665947,0.0644241084003044,0.0185425793272087,0.530412169470462,0.47589144563499,0.321855306276783
