"date","BC","AB","SK","MB","ON","QC","NB","NS","PE","NL","YT","NT","NU"
2021-03-21,0.0775227315322055,0.0823402212958018,0.0920032209636981,0.0653961997250324,0.082465421865045,0.109830060901034,0.0621991002269789,0.0384659395274844,0.0691369797697705,0.0704049987894998,0.507702362057698,0.439475799249866,0.292407108239095
2021-03-22,0.0870213505341386,0.0885073156620704,0.0955967461831496,0.0662400309790104,0.0845276035152892,0.112361123171815,0.0648543975897483,0.0410694231931813,0.0691369797697705,0.0704049987894998,0.525394454299318,0.493704232898732,0.299399232633279
2021-03-23,0.0905028049057854,0.0906454393507291,0.0996974631100589,0.0678121001645037,0.0878253277464461,0.115445873478041,0.0663251804126335,0.046285504236357,0.0805617650519224,0.0704049987894998,0.532046494258239,0.493704232898732,0.306492326332795
2021-03-24,0.0953352398303164,0.0939557129901345,0.101591599753771,0.0715891119759739,0.0926007004958756,0.119120581117855,0.0689346748501227,0.0507178060662891,0.0805617650519224,0.0878169877374406,0.534824012697227,0.493704232898732,0.313863085621971
2021-03-25,0.100723960864858,0.0983321287671516,0.104567011540093,0.074549745947551,0.0978408681024922,0.123899526139295,0.0734793428806986,0.0552027648976277,0.0874290208123053,0.0878169877374406,0.537624871627299,0.493704232898732,0.321107633279483
2021-03-26,0.105950856711397,0.104169745459968,0.108129207722523,0.0766752181643347,0.10330251106534,0.130425093611407,0.0811106191537655,0.0602375843398078,0.0874290208123053,0.0878169877374406,0.539935580244608,0.493704232898732,0.325222132471729
2021-03-27,0.105950856711397,0.108202309622769,0.110934426632052,0.0797911806629711,0.108413771250004,0.136785240534614,0.0875955499913483,0.0602375843398078,0.0874290208123053,0.0878169877374406,0.539935580244608,0.493704232898732,0.325222132471729
2021-03-28,0.105950856711397,0.111909214190134,0.115676118721809,0.0826643971844357,0.112726371748239,0.142157514074406,0.0954812869604161,0.0602375843398078,0.0874290208123053,0.0878169877374406,0.539935580244608,0.493704232898732,0.325222132471729
2021-03-29,0.117723109983787,0.114708763746765,0.120722633874479,0.0856871625668364,0.115995577234895,0.14668780515761,0.0991875069976691,0.0656693565618219,0.0874290208123053,0.0878169877374406,0.547497899355803,0.529603500625112,0.331759894991922
2021-03-30,0.122547270849954,0.116929986780466,0.124631142925607,0.0884216671013457,0.120580420499786,0.151800962461625,0.100704092745834,0.070146214316021,0.094779275625267,0.0878169877374406,0.552562785921016,0.529603500625112,0.332441437802908
2021-03-31,0.128676808738021,0.119864965810234,0.131758922213388,0.0918251679896082,0.126509487707612,0.15685611213816,0.105639357944772,0.0751709074117767,0.094779275625267,0.115664257194791,0.555457006815423,0.529603500625112,0.333779281098546
2021-04-01,0.134743040458606,0.123320326414227,0.137741921553785,0.0959475148519358,0.13204906842139,0.161776065680909,0.112685374617037,0.0790573991694371,0.111095974388666,0.115664257194791,0.557324246102138,0.529603500625112,0.335016155088853
2021-04-02,0.134743040458606,0.123320326414227,0.144250740677706,0.0959475148519358,0.137816731670976,0.167475809133748,0.125571264262522,0.0829074360799698,0.111095974388666,0.115664257194791,0.557324246102138,0.529603500625112,0.335016155088853
2021-04-03,0.14803752805002,0.123320326414227,0.148285412607651,0.103736337411129,0.141757307506902,0.17301699065496,0.133127474630269,0.0829074360799698,0.111095974388666,0.115664257194791,0.557324246102138,0.529603500625112,0.335016155088853
2021-04-04,0.14803752805002,0.123320326414227,0.148285412607651,0.103736337411129,0.14641772881573,0.177805700487438,0.137941870998606,0.0829074360799698,0.111095974388666,0.115664257194791,0.557324246102138,0.529603500625112,0.335016155088853
2021-04-05,0.155113194891019,0.13279814360555,0.154430984248268,0.107328399906658,0.14990497122843,0.180441501981385,0.139919030606533,0.0849995392512377,0.111095974388666,0.115664257194791,0.557324246102138,0.529603500625112,0.335016155088853
2021-04-06,0.158666037068551,0.13725563739219,0.159450404017568,0.111303365282846,0.154978206420426,0.185089319540305,0.142326228790701,0.0878551689429006,0.122811797561474,0.1512990780984,0.559098123424517,0.538109483836399,0.338903473344103
2021-04-07,0.165210239974631,0.139793311715525,0.165019352030841,0.114240880589931,0.161905429685788,0.190217356556379,0.14772461245636,0.094273247306645,0.122811797561474,0.15546473601488,0.563836243114555,0.538109483836399,0.340266558966074
2021-04-08,0.172684793396763,0.142884158165454,0.173762693552061,0.121732050343782,0.169118447177959,0.195882806922833,0.154544159109184,0.100664997169686,0.140540339709334,0.158587058023311,0.566590421062459,0.538109483836399,0.341629644588045
2021-04-09,0.180376973795865,0.149280561805475,0.183613558868531,0.13880662898806,0.176072436262629,0.203985623873196,0.162395543884292,0.108868350408041,0.140540339709334,0.1760566898391,0.56820091494725,0.538109483836399,0.34375
2021-04-10,0.180376973795865,0.153643502013025,0.193306932269162,0.148088772781818,0.182976197298473,0.21261841431791,0.171184616324163,0.108868350408041,0.140540339709334,0.184414905677054,0.56820091494725,0.538109483836399,0.34375
2021-04-11,0.180376973795865,0.153643502013025,0.204003681585215,0.152357056213755,0.189221060722003,0.219763582299978,0.172797897136808,0.108868350408041,0.140540339709334,0.19285958581678,0.56820091494725,0.538109483836399,0.34375
2021-04-12,0.197106734968056,0.169638778376742,0.211214440484567,0.156249661347688,0.194240696855185,0.226087576172792,0.173661791199731,0.120507572988173,0.140540339709334,0.197336515219639,0.572892353655121,0.552464725843901,0.346627625201939
2021-04-13,0.20419760298605,0.176106827127759,0.21756407423119,0.160855332789563,0.200568015183029,0.23308906193529,0.185445866031533,0.1278917048008,0.163036949427522,0.203141152011928,0.576533470264214,0.552464725843901,0.348116922455574
2021-04-14,0.212241527075605,0.181945117599049,0.22477059947689,0.166962272506923,0.20804309499169,0.241308010388364,0.191984233615276,0.140014966740015,0.163036949427522,0.20775834572655,0.577957240220334,0.552464725843901,0.350287762520194
2021-04-15,0.220891189205394,0.18882170069772,0.231309900907103,0.173011415563051,0.21499715149656,0.249458953907418,0.200230032469185,0.152775175869322,0.186877287279167,0.216304861599474,0.580057884417888,0.552464725843901,0.351802302100162
2021-04-16,0.229772717389338,0.197540618735264,0.237973671754672,0.179547495490054,0.222628578748479,0.25560334500577,0.210393192667461,0.164590596877237,0.186877287279167,0.222516841324556,0.581668378302679,0.552464725843901,0.354276050080776
2021-04-17,0.229772717389338,0.202454485141163,0.246855877115663,0.187007599538494,0.229705474857322,0.263813923620811,0.219547416206093,0.164590596877237,0.186877287279167,0.231436114409564,0.581668378302679,0.552464725843901,0.354276050080776
2021-04-18,0.229772717389338,0.208102320897329,0.255928596890974,0.192423146695873,0.23546983451712,0.270596514869192,0.22720541085224,0.164590596877237,0.186877287279167,0.235934179530633,0.581668378302679,0.552464725843901,0.354276050080776
2021-04-19,0.248608322625162,0.209294235016627,0.261892121424574,0.196583783846267,0.239933186582032,0.275213759269741,0.231272965077814,0.177278908946931,0.186877287279167,0.243397009488016,0.585029409018766,0.566507412037864,0.35982936187399
2021-04-20,0.25522218155747,0.21496924650455,0.266294274491475,0.202996323409887,0.245921246464653,0.280621488373423,0.236073366107871,0.18545492104994,0.207064170758742,0.24738013165631,0.58855382317244,0.566507412037864,0.363312802907916
2021-04-21,0.263348076550818,0.221987098489793,0.272615966123997,0.212399117733966,0.255015961732295,0.286726238988868,0.242684254989974,0.199939646975311,0.207064170758742,0.252398904016939,0.590981234245169,0.566507412037864,0.36750302907916
2021-04-22,0.271688327381784,0.22972813936973,0.278736982573435,0.222598783524773,0.263980286333588,0.29625192840487,0.250555996620762,0.216659257556533,0.226080710380145,0.259725312520415,0.593035197460555,0.566507412037864,0.372122374798061
2021-04-23,0.279663749964883,0.237979904332441,0.28692825565849,0.236347164315185,0.272746125866771,0.306271670760331,0.260595743381477,0.229154156409522,0.226080710380145,0.270821564581148,0.594318924470171,0.566507412037864,0.376489297253635
2021-04-24,0.279663749964883,0.245742730716348,0.295387095654324,0.247221606125868,0.281047305383166,0.315545800044337,0.271515924150356,0.229154156409522,0.226080710380145,0.270821564581148,0.594318924470171,0.566507412037864,0.376489297253635
2021-04-25,0.279663749964883,0.25315721362955,0.301696086325891,0.254810307745547,0.287651585891649,0.322718518743264,0.278004671898379,0.229154156409522,0.226080710380145,0.283260895462738,0.594318924470171,0.566507412037864,0.376489297253635
2021-04-26,0.297546106709184,0.25713610010731,0.304669804650753,0.258416819406385,0.292269599894824,0.327442013587735,0.280386424012947,0.244307221198899,0.226080710380145,0.298413283991038,0.597749976659509,0.577268262189677,0.382749394184168
2021-04-27,0.304345073644892,0.26589881374562,0.308890757341367,0.264351091598316,0.298568129797369,0.332239558249248,0.284971805754883,0.251729833127937,0.245245865094649,0.300457684370713,0.600574176080665,0.577268262189677,0.386762924071082
